entrez,symbol,term_id,term_name,source
4437,MSH3,C1333990,Hereditary Nonpolyposis Colorectal Cancer,CLINGEN
4437,MSH3,C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,CLINGEN
4437,MSH3,C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",CLINGEN
4437,MSH3,C4310719,FAMILIAL ADENOMATOUS POLYPOSIS 4,CLINGEN
4524,MTHFR,C1856058,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",CLINGEN
4524,MTHFR,C1856059,"Mthfr Deficiency, Thermolabile Type",CLINGEN
4524,MTHFR,C1856061,Methylenetetrahydrofolate reductase deficiency,CLINGEN
4534,MTM1,C0410203,X-linked centronuclear myopathy,CLINGEN
4542,MYO1F,C3711374,Nonsyndromic Deafness,CLINGEN
4594,MMUT,C1855114,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency,CLINGEN
4595,MUTYH,C0346153,"Breast Cancer, Familial",CLINGEN
4595,MUTYH,C1837991,"Colorectal Adenomatous Polyposis, Autosomal Recessive",CLINGEN
4607,MYBPC3,C1861862,Familial Hypertrophic Cardiomyopathy Type 4,CLINGEN
4624,MYH6,C0007194,Hypertrophic Cardiomyopathy,CLINGEN
4625,MYH7,C0007194,Hypertrophic Cardiomyopathy,CLINGEN
4627,MYH9,C0398641,Epstein syndrome (disorder),CLINGEN
4627,MYH9,C0403445,Fechtner syndrome (disorder),CLINGEN
4627,MYH9,C1842035,Giant Platelet Syndrome with Thrombocytopenia,CLINGEN
4627,MYH9,C1854520,SEBASTIAN SYNDROME,CLINGEN
4629,MYH11,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
4633,MYL2,C1834460,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 10",CLINGEN
4634,MYL3,C0007194,Hypertrophic Cardiomyopathy,CLINGEN
4638,MYLK,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
4641,MYO1C,C0452138,"Sensorineural hearing loss, bilateral",CLINGEN
4641,MYO1C,C1852282,"DEAFNESS, AUTOSOMAL DOMINANT 1 (disorder)",CLINGEN
4646,MYO6,C3711374,Nonsyndromic Deafness,CLINGEN
4647,MYO7A,C1568247,"Usher Syndrome, Type I",CLINGEN
4647,MYO7A,C1848638,"USHER SYNDROME, TYPE IB (disorder)",CLINGEN
4647,MYO7A,C1848639,"USHER SYNDROME, TYPE IA, FORMERLY",CLINGEN
4647,MYO7A,C1848640,"USHER SYNDROME, TYPE I, FRENCH VARIETY, FORMERLY",CLINGEN
4647,MYO7A,C3711374,Nonsyndromic Deafness,CLINGEN
4649,MYO9A,C0003886,Arthrogryposis,CLINGEN
4683,NBN,C0346153,"Breast Cancer, Familial",CLINGEN
4683,NBN,C0398791,Nijmegen Breakage Syndrome,CLINGEN
4693,NDP,C0266526,Norrie disease,CLINGEN
4694,NDUFA1,C0023264,Leigh Disease,CLINGEN
4694,NDUFA1,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4694,NDUFA1,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4694,NDUFA1,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4694,NDUFA1,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4694,NDUFA1,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4694,NDUFA1,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4695,NDUFA2,C0023264,Leigh Disease,CLINGEN
4695,NDUFA2,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4695,NDUFA2,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4695,NDUFA2,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4695,NDUFA2,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4695,NDUFA2,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4695,NDUFA2,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4703,NEB,C1850569,Nemaline Myopathy 2,CLINGEN
4704,NDUFA9,C0023264,Leigh Disease,CLINGEN
4704,NDUFA9,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4704,NDUFA9,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4704,NDUFA9,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4704,NDUFA9,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4704,NDUFA9,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4704,NDUFA9,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4705,NDUFA10,C0023264,Leigh Disease,CLINGEN
4705,NDUFA10,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4705,NDUFA10,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4705,NDUFA10,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4705,NDUFA10,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4705,NDUFA10,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4705,NDUFA10,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4719,NDUFS1,C0023264,Leigh Disease,CLINGEN
4719,NDUFS1,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4719,NDUFS1,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4719,NDUFS1,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4719,NDUFS1,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4719,NDUFS1,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4719,NDUFS1,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4722,NDUFS3,C0023264,Leigh Disease,CLINGEN
4722,NDUFS3,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4722,NDUFS3,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4722,NDUFS3,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4722,NDUFS3,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4722,NDUFS3,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4722,NDUFS3,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4723,NDUFV1,C0023264,Leigh Disease,CLINGEN
4723,NDUFV1,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4723,NDUFV1,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4723,NDUFV1,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4723,NDUFV1,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4723,NDUFV1,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4723,NDUFV1,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4724,NDUFS4,C0023264,Leigh Disease,CLINGEN
4724,NDUFS4,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4724,NDUFS4,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4724,NDUFS4,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4724,NDUFS4,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4724,NDUFS4,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4724,NDUFS4,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4728,NDUFS8,C0023264,Leigh Disease,CLINGEN
4728,NDUFS8,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4728,NDUFS8,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4728,NDUFS8,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4728,NDUFS8,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4728,NDUFS8,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4728,NDUFS8,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4729,NDUFV2,C0023264,Leigh Disease,CLINGEN
4729,NDUFV2,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
4729,NDUFV2,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
4729,NDUFV2,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
4729,NDUFV2,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
4729,NDUFV2,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
4729,NDUFV2,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
4763,NF1,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
4771,NF2,C0027832,Neurofibromatosis 2,CLINGEN
4810,NHS,C0796085,Nance-Horan syndrome,CLINGEN
4851,NOTCH1,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
4893,NRAS,C0028326,Noonan Syndrome,CLINGEN
4893,NRAS,C0175704,LEOPARD Syndrome,CLINGEN
4893,NRAS,C0587248,Costello syndrome (disorder),CLINGEN
4893,NRAS,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
4893,NRAS,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
4893,NRAS,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
4913,NTHL1,C4225157,FAMILIAL ADENOMATOUS POLYPOSIS 3,CLINGEN
4919,ROR1,C3711374,Nonsyndromic Deafness,CLINGEN
4942,OAT,C0018425,Gyrate Atrophy,CLINGEN
5009,OTC,C0268542,Ornithine carbamoyltransferase deficiency,CLINGEN
5063,PAK3,C0796250,PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME,CLINGEN
5077,PAX3,C0079661,Klein's Syndrome,CLINGEN
5077,PAX3,C1847800,Waardenburg Syndrome Type 1,CLINGEN
5077,PAX3,C3266898,Waardenburg Syndrome,CLINGEN
5156,PDGFRA,C3179349,Gastrointestinal Stromal Sarcoma,CLINGEN
5160,PDHA1,C0023264,Leigh Disease,CLINGEN
5160,PDHA1,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
5160,PDHA1,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
5160,PDHA1,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
5160,PDHA1,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
5160,PDHA1,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
5160,PDHA1,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
5172,SLC26A4,C0271829,Pendred's syndrome,CLINGEN
5269,SERPINB6,C3711374,Nonsyndromic Deafness,CLINGEN
5271,SERPINB8,C1838440,ICHTHYOSIS EXFOLIATIVA,CLINGEN
5290,PIK3CA,C0346153,"Breast Cancer, Familial",CLINGEN
5295,PIK3R1,C0878684,SHORT syndrome,CLINGEN
5310,PKD1,C0085413,"Polycystic Kidney, Autosomal Dominant",CLINGEN
5310,PKD1,C3149841,POLYCYSTIC KIDNEY DISEASE 1,CLINGEN
5311,PKD2,C0085413,"Polycystic Kidney, Autosomal Dominant",CLINGEN
5318,PKP2,C0428908,Sinus Node Dysfunction (disorder),CLINGEN
5318,PKP2,C1142166,Brugada Syndrome (disorder),CLINGEN
5318,PKP2,C1836906,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 9",CLINGEN
5318,PKP2,C2748542,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)",CLINGEN
5318,PKP2,C4551804,Brugada Syndrome 1,CLINGEN
5340,PLG,C0398621,Hypoplasminogenemia,CLINGEN
5340,PLG,C1968804,"Plasminogen Deficiency, Type I",CLINGEN
5354,PLP1,C0205711,Pelizaeus-Merzbacher Disease,CLINGEN
5395,PMS2,C0265325,Turcot syndrome (disorder),CLINGEN
5395,PMS2,C0346153,"Breast Cancer, Familial",CLINGEN
5395,PMS2,C1112155,Hereditary non-polyposis colorectal cancer syndrome,CLINGEN
5395,PMS2,C1333990,Hereditary Nonpolyposis Colorectal Cancer,CLINGEN
5395,PMS2,C4321324,Constitutional Mismatch Repair Deficiency Syndrome,CLINGEN
5395,PMS2,C4552100,Lynch Syndrome,CLINGEN
5429,POLH,C1848410,"Xeroderma pigmentosum, variant type",CLINGEN
5456,POU3F4,C3711374,Nonsyndromic Deafness,CLINGEN
5459,POU4F3,C3711374,Nonsyndromic Deafness,CLINGEN
5500,PPP1CB,C0028326,Noonan Syndrome,CLINGEN
5500,PPP1CB,C0175704,LEOPARD Syndrome,CLINGEN
5500,PPP1CB,C0587248,Costello syndrome (disorder),CLINGEN
5500,PPP1CB,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5500,PPP1CB,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5500,PPP1CB,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5573,PRKAR1A,C0406810,Carney Complex,CLINGEN
5573,PRKAR1A,C2607929,"Carney Complex, Type 1",CLINGEN
5592,PRKG1,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
5604,MAP2K1,C0028326,Noonan Syndrome,CLINGEN
5604,MAP2K1,C0175704,LEOPARD Syndrome,CLINGEN
5604,MAP2K1,C0587248,Costello syndrome (disorder),CLINGEN
5604,MAP2K1,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5604,MAP2K1,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5604,MAP2K1,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5605,MAP2K2,C0028326,Noonan Syndrome,CLINGEN
5605,MAP2K2,C0175704,LEOPARD Syndrome,CLINGEN
5605,MAP2K2,C0587248,Costello syndrome (disorder),CLINGEN
5605,MAP2K2,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5605,MAP2K2,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5605,MAP2K2,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5631,PRPS1,C1970827,Phosphoribosylpyrophosphate Synthetase Superactivity,CLINGEN
5727,PTCH1,C0004779,Basal Cell Nevus Syndrome,CLINGEN
5728,PTEN,C1959582,PTEN Hamartoma Tumor Syndrome,CLINGEN
5781,PTPN11,C0028326,Noonan Syndrome,CLINGEN
5781,PTPN11,C0175704,LEOPARD Syndrome,CLINGEN
5781,PTPN11,C0587248,Costello syndrome (disorder),CLINGEN
5781,PTPN11,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5781,PTPN11,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5781,PTPN11,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5795,PTPRJ,C1112155,Hereditary non-polyposis colorectal cancer syndrome,CLINGEN
5795,PTPRJ,C1333990,Hereditary Nonpolyposis Colorectal Cancer,CLINGEN
5795,PTPRJ,C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,CLINGEN
5795,PTPRJ,C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",CLINGEN
5805,PTS,C0878676,6-pyruvoyl-tetrahydropterin synthase deficiency,CLINGEN
5885,RAD21,C0270972,Cornelia De Lange Syndrome,CLINGEN
5889,RAD51C,C0346153,"Breast Cancer, Familial",CLINGEN
5889,RAD51C,C3150653,"FANCONI ANEMIA, COMPLEMENTATION GROUP O",CLINGEN
5892,RAD51D,C0346153,"Breast Cancer, Familial",CLINGEN
5894,RAF1,C0028326,Noonan Syndrome,CLINGEN
5894,RAF1,C0175704,LEOPARD Syndrome,CLINGEN
5894,RAF1,C0587248,Costello syndrome (disorder),CLINGEN
5894,RAF1,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5894,RAF1,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5894,RAF1,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5921,RASA1,C0028326,Noonan Syndrome,CLINGEN
5921,RASA1,C0175704,LEOPARD Syndrome,CLINGEN
5921,RASA1,C0587248,Costello syndrome (disorder),CLINGEN
5921,RASA1,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5921,RASA1,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5921,RASA1,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5922,RASA2,C0028326,Noonan Syndrome,CLINGEN
5922,RASA2,C0175704,LEOPARD Syndrome,CLINGEN
5922,RASA2,C0587248,Costello syndrome (disorder),CLINGEN
5922,RASA2,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
5922,RASA2,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
5922,RASA2,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
5962,RDX,C3711374,Nonsyndromic Deafness,CLINGEN
5965,RECQL,C0346153,"Breast Cancer, Familial",CLINGEN
5979,RET,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
6016,RIT1,C0028326,Noonan Syndrome,CLINGEN
6016,RIT1,C0175704,LEOPARD Syndrome,CLINGEN
6016,RIT1,C0587248,Costello syndrome (disorder),CLINGEN
6016,RIT1,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
6016,RIT1,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
6016,RIT1,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
6121,RPE65,C0035334,Retinitis Pigmentosa,CLINGEN
6121,RPE65,C0339527,Leber Congenital Amaurosis,CLINGEN
6121,RPE65,C4072872,obsolete Rod-cone dystrophy,CLINGEN
6134,RPL10,C0796250,PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME,CLINGEN
6197,RPS6KA3,C0265252,Coffin-Lowry syndrome,CLINGEN
6204,RPS10,C2750081,Diamond-Blackfan Anemia 9,CLINGEN
6224,RPS20,C1112155,Hereditary non-polyposis colorectal cancer syndrome,CLINGEN
6224,RPS20,C1333990,Hereditary Nonpolyposis Colorectal Cancer,CLINGEN
6224,RPS20,C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,CLINGEN
6224,RPS20,C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",CLINGEN
6229,RPS24,C0265265,Aase syndrome,CLINGEN
6229,RPS24,C1260899,"Anemia, Diamond-Blackfan",CLINGEN
6237,RRAS,C0028326,Noonan Syndrome,CLINGEN
6237,RRAS,C0175704,LEOPARD Syndrome,CLINGEN
6237,RRAS,C0587248,Costello syndrome (disorder),CLINGEN
6237,RRAS,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
6237,RRAS,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
6237,RRAS,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
6262,RYR2,C0007194,Hypertrophic Cardiomyopathy,CLINGEN
6262,RYR2,C4053736,Catecholaminergic Polymorphic Ventricular Tachycardia Type 1,CLINGEN
6323,SCN1A,C0393706,Early infantile epileptic encephalopathy with suppression bursts,CLINGEN
6323,SCN1A,C0751122,Infantile Severe Myoclonic Epilepsy,CLINGEN
6323,SCN1A,C1864987,"Migraine, Familial Hemiplegic, 3",CLINGEN
6323,SCN1A,C3463992,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1",CLINGEN
6323,SCN1A,C3502809,Generalized Epilepsy with Febrile Seizures Plus,CLINGEN
6323,SCN1A,C4552072,X-linked infantile spasms,CLINGEN
6324,SCN1B,C0428908,Sinus Node Dysfunction (disorder),CLINGEN
6324,SCN1B,C1142166,Brugada Syndrome (disorder),CLINGEN
6324,SCN1B,C2748542,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)",CLINGEN
6324,SCN1B,C4551804,Brugada Syndrome 1,CLINGEN
6327,SCN2B,C0428908,Sinus Node Dysfunction (disorder),CLINGEN
6327,SCN2B,C1142166,Brugada Syndrome (disorder),CLINGEN
6327,SCN2B,C2748542,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)",CLINGEN
6327,SCN2B,C4551804,Brugada Syndrome 1,CLINGEN
6330,SCN4B,C1141890,Congenital long QT syndrome,CLINGEN
6331,SCN5A,C1142166,Brugada Syndrome (disorder),CLINGEN
6335,SCN9A,C0014544,Epilepsy,CLINGEN
6336,SCN10A,C0428908,Sinus Node Dysfunction (disorder),CLINGEN
6336,SCN10A,C1142166,Brugada Syndrome (disorder),CLINGEN
6336,SCN10A,C2748542,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)",CLINGEN
6336,SCN10A,C4551804,Brugada Syndrome 1,CLINGEN
6389,SDHA,C0023264,Leigh Disease,CLINGEN
6389,SDHA,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
6389,SDHA,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
6389,SDHA,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
6389,SDHA,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
6389,SDHA,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
6389,SDHA,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
6389,SDHA,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
6390,SDHB,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
6391,SDHC,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
6392,SDHD,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,CLINGEN
6495,SIX1,C0265234,Branchio-Oto-Renal Syndrome,CLINGEN
6497,SKI,C1321551,Shprintzen-Goldberg syndrome,CLINGEN
6505,SLC1A1,C1857253,Dicarboxylicaminoaciduria,CLINGEN
6513,SLC2A1,C1847501,Glut1 Deficiency Syndrome,CLINGEN
6513,SLC2A1,C3149117,"GLUT1 DEFICIENCY SYNDROME 1, AUTOSOMAL RECESSIVE",CLINGEN
6513,SLC2A1,C4551966,GLUT1 DEFICIENCY SYNDROME 1,CLINGEN
6519,SLC3A1,C0010691,Cystinuria,CLINGEN
6567,SLC16A2,C0795889,Allan-Herndon-Dudley syndrome (AHDS),CLINGEN
6584,SLC22A5,C0342788,Renal carnitine transport defect,CLINGEN
6591,SNAI2,C0079661,Klein's Syndrome,CLINGEN
6591,SNAI2,C1847800,Waardenburg Syndrome Type 1,CLINGEN
6591,SNAI2,C3266898,Waardenburg Syndrome,CLINGEN
6594,SMARCA1,C0265338,Coffin-Siris syndrome,CLINGEN
6597,SMARCA4,C1112155,Hereditary non-polyposis colorectal cancer syndrome,CLINGEN
6597,SMARCA4,C1333990,Hereditary Nonpolyposis Colorectal Cancer,CLINGEN
6597,SMARCA4,C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,CLINGEN
6597,SMARCA4,C2750074,Rhabdoid Tumor Predisposition Syndrome 2,CLINGEN
6597,SMARCA4,C2936783,"Colorectal cancer, hereditary nonpolyposis, type 1",CLINGEN
6598,SMARCB1,C0206743,Rhabdoid Tumor,CLINGEN
6598,SMARCB1,C1266184,Atypical Teratoid Rhabdoid Tumor,CLINGEN
6598,SMARCB1,C1836326,"Teratoid Tumor, Atypical",CLINGEN
6598,SMARCB1,C1836327,RHABDOID TUMOR PREDISPOSITION SYNDROME 1 (disorder),CLINGEN
6598,SMARCB1,C2750405,"Malignant Rhabdoid Tumor, Somatic",CLINGEN
6611,SMS,C0796160,"MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE",CLINGEN
6654,SOS1,C0028326,Noonan Syndrome,CLINGEN
6654,SOS1,C0175704,LEOPARD Syndrome,CLINGEN
6654,SOS1,C0587248,Costello syndrome (disorder),CLINGEN
6654,SOS1,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
6654,SOS1,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
6654,SOS1,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
6655,SOS2,C0028326,Noonan Syndrome,CLINGEN
6655,SOS2,C0175704,LEOPARD Syndrome,CLINGEN
6655,SOS2,C0587248,Costello syndrome (disorder),CLINGEN
6655,SOS2,C1275081,Cardio-facio-cutaneous syndrome,CLINGEN
6655,SOS2,C1843181,Noonan syndrome-like disorder with loose anagen hair,CLINGEN
6655,SOS2,C3501846,Noonan-Like Syndrome With Loose Anagen Hair,CLINGEN
6663,SOX10,C2750452,"Waardenburg Syndrome, Type 4c",CLINGEN
6792,CDKL5,C1839333,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2",CLINGEN
6794,STK11,C0031269,Peutz-Jeghers Syndrome,CLINGEN
6821,SUOX,C0268624,Sulfite oxidase deficiency,CLINGEN
6834,SURF1,C0023264,Leigh Disease,CLINGEN
6834,SURF1,C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,CLINGEN
6834,SURF1,C1850597,Leigh Syndrome Due To Mitochondrial Complex II Deficiency,CLINGEN
6834,SURF1,C1850598,Leigh Syndrome due to Mitochondrial Complex III Deficiency,CLINGEN
6834,SURF1,C1850599,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,CLINGEN
6834,SURF1,C1850600,Leigh Syndrome due to Mitochondrial Complex V Deficiency,CLINGEN
6834,SURF1,C2931891,"Necrotizing encephalopathy, infantile subacute, of Leigh",CLINGEN
6855,SYP,C3501611,"Mental Retardation, X-Linked Nonsyndromic",CLINGEN
6898,TAT,C0268487,Tyrosine Transaminase Deficiency Disease,CLINGEN
6925,TCF4,C1970431,PITT-HOPKINS SYNDROME,CLINGEN
6927,HNF1A,C3888631,Monogenic diabetes,CLINGEN
6928,HNF1B,C0431693,Renal cysts and diabetes syndrome,CLINGEN
6949,TCOF1,C0265241,Franceschetti-Klein syndrome,CLINGEN
7007,TECTA,C3711374,Nonsyndromic Deafness,CLINGEN
7042,TGFB2,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
7043,TGFB3,C4707243,Familial thoracic aortic aneurysm and aortic dissection,CLINGEN
7046,TGFBR1,C0345982,Multiple self-healing epithelioma of Ferguson-Smith,CLINGEN
7046,TGFBR1,C2697932,Loeys-Dietz Syndrome,CLINGEN
